customer_id,segment_id,segment_name,assignment_confidence,distance_to_center,snapshot_date,age,region,relationship_months,avg_monthly_inflow_6m,salary_inflow_ratio,inflow_cv_6m,avg_balance_6m,min_balance_6m,avg_monthly_spend_6m,monthly_txn_count_6m,digital_txn_ratio,cash_withdrawal_ratio,essential_spend_ratio,discretionary_spend_ratio,travel_spend_ratio,education_spend_ratio,business_merchant_ratio,investment_contribution_ratio,loan_balance,credit_card_utilisation,days_since_last_txn,monthly_app_logins_3m,products_held,overdraft_events_6m,late_payment_events_12m
C00854,1,Affluent Investors,0.5337729664296458,1.981231757596129,2026-06-30,53,Canterbury,167,14796,0.663,0.147,86307,55170,2663,55,0.733,0.0,0.462,0.345,0.11,0.057,0.136,0.293,129282,0.226,5,14,5,0,0
C00855,6,Stable Salary Builders,0.5452358314174591,1.7812275198005891,2026-06-30,44,Waikato,76,6726,0.924,0.038,15537,5896,4048,76,0.729,0.119,0.387,0.354,0.058,0.04,0.006,0.099,261586,0.202,5,17,5,0,0
C00856,6,Stable Salary Builders,0.7044256517014785,1.0289450762680228,2026-06-30,37,Auckland,85,5410,0.818,0.102,16869,8332,2294,63,0.817,0.079,0.482,0.307,0.048,0.057,0.044,0.1,137237,0.279,3,16,4,0,0
C00857,6,Stable Salary Builders,0.6621422162453849,1.2107350407727338,2026-06-30,34,Auckland,32,4913,0.826,0.143,26644,12667,2695,71,0.732,0.087,0.45,0.291,0.06,0.063,0.058,0.108,0,0.21,3,15,4,0,0
C00858,3,High Spend Credit Active,0.4650331710250712,2.417807332121872,2026-06-30,40,Bay of Plenty,73,6699,0.748,0.059,10331,2877,5862,86,0.813,0.0,0.452,0.405,0.114,0.031,0.097,0.0,37758,0.767,1,30,3,0,0
C00859,2,Emerging Digital Everyday,0.5562664720350659,1.8684870670196236,2026-06-30,32,Canterbury,1,3576,0.842,0.233,5298,2276,2659,69,0.862,0.064,0.401,0.427,0.031,0.057,0.088,0.031,6565,0.41,2,24,1,1,0
C00860,6,Stable Salary Builders,0.5456522512463353,1.7789854794798632,2026-06-30,35,Wellington,99,5073,1.0,0.173,16209,9516,2743,62,0.846,0.037,0.521,0.221,0.094,0.1,0.088,0.028,305280,0.259,4,24,4,0,0
C00861,5,Low Digital Engagement and Cash-Oriented,0.5617591477782756,2.2618493436446627,2026-06-30,57,Other,130,4559,0.349,0.33,9108,4310,2712,16,0.297,0.383,0.45,0.245,0.018,0.024,0.086,0.065,31976,0.332,20,11,1,0,0
C00862,5,Low Digital Engagement and Cash-Oriented,0.5677518267336147,2.2202303242893615,2026-06-30,66,Bay of Plenty,141,4015,0.431,0.341,17945,8669,2513,15,0.382,0.405,0.474,0.191,0.037,0.011,0.121,0.099,28246,0.236,22,8,2,1,0
C00863,2,Emerging Digital Everyday,0.5225099271773332,2.0679281548775896,2026-06-30,28,Other,11,2500,0.649,0.182,2929,779,1728,53,1.0,0.008,0.478,0.392,0.022,0.092,0.078,0.099,14574,0.178,4,20,3,0,0
C00864,5,Low Digital Engagement and Cash-Oriented,0.4112571948720578,3.484997567175424,2026-06-30,53,Other,109,4194,0.519,0.323,7702,3729,2112,5,0.415,0.437,0.397,0.33,0.034,0.055,0.042,0.046,12297,0.036,32,9,4,0,0
C00865,2,Emerging Digital Everyday,0.5633336922233251,1.8282674702452701,2026-06-30,18,Waikato,6,4364,0.705,0.208,5317,2178,2754,81,0.976,0.025,0.524,0.364,0.027,0.09,0.044,0.004,14306,0.337,8,23,2,1,0
C00866,2,Emerging Digital Everyday,0.6806912264787929,1.2254004918967607,2026-06-30,18,Waikato,6,3257,0.744,0.25,3665,959,2593,67,0.883,0.0,0.346,0.358,0.044,0.085,0.0,0.0,30261,0.401,2,27,3,0,1
C00867,3,High Spend Credit Active,0.5074186004562485,2.1423545765893923,2026-06-30,38,Other,109,8268,0.597,0.243,7854,1938,7384,81,0.941,0.135,0.443,0.465,0.061,0.035,0.074,0.04,65939,0.824,1,27,5,1,0
C00868,6,Stable Salary Builders,0.5155788286549623,1.9454728847431226,2026-06-30,37,Wellington,109,3857,0.836,0.055,21983,9485,2007,65,0.823,0.073,0.491,0.21,0.029,0.087,0.06,0.051,167613,0.344,4,20,3,0,0
C00869,2,Emerging Digital Everyday,0.5836020674815372,1.7156589289615067,2026-06-30,22,Waikato,9,4013,0.806,0.293,4927,536,2589,79,0.88,0.036,0.421,0.395,0.0,0.078,0.056,0.024,5685,0.357,4,12,2,0,0
C00870,2,Emerging Digital Everyday,0.5753453589156096,1.7610527606598612,2026-06-30,29,Bay of Plenty,10,3286,0.721,0.283,2245,691,2839,87,0.976,0.043,0.354,0.417,0.017,0.112,0.066,0.003,16976,0.319,2,22,1,1,0
C00871,3,High Spend Credit Active,0.520742938025334,2.0605020764924964,2026-06-30,23,Bay of Plenty,24,8998,0.589,0.165,4557,555,8248,111,0.938,0.104,0.38,0.508,0.126,0.044,0.083,0.0,0,0.742,2,24,3,0,0
C00872,1,Affluent Investors,0.6552805895311604,1.3339769898220928,2026-06-30,51,Waikato,111,14533,0.65,0.172,142008,118420,5109,61,0.728,0.014,0.482,0.319,0.137,0.039,0.129,0.32,0,0.255,4,19,5,0,0
C00873,6,Stable Salary Builders,0.647137962033738,1.2780471233203838,2026-06-30,32,Waikato,125,6020,0.814,0.173,13896,7291,3432,75,0.776,0.04,0.438,0.316,0.026,0.049,0.009,0.079,151618,0.313,5,16,4,0,0
C00874,6,Stable Salary Builders,0.5785178737959787,1.6072239909528307,2026-06-30,38,Waikato,97,7197,0.843,0.104,14027,7845,5079,68,0.869,0.006,0.55,0.251,0.052,0.041,0.001,0.017,179637,0.341,5,9,4,0,0
C00875,3,High Spend Credit Active,0.6110251615013179,1.5556177292015105,2026-06-30,32,Waikato,50,7546,0.633,0.174,12502,2265,5631,97,0.899,0.082,0.44,0.469,0.096,0.003,0.099,0.043,228273,0.711,4,24,4,1,0
C00876,5,Low Digital Engagement and Cash-Oriented,0.5974375211976976,2.020335334236585,2026-06-30,60,Auckland,140,4256,0.439,0.27,20804,9554,2278,24,0.241,0.391,0.495,0.193,0.0,0.023,0.11,0.012,17755,0.159,27,0,1,0,0
C00877,2,Emerging Digital Everyday,0.5467804873476974,1.923282630729456,2026-06-30,34,Auckland,35,3919,0.564,0.183,2769,1264,3144,73,1.0,0.03,0.391,0.379,0.053,0.121,0.057,0.015,8905,0.393,6,17,2,1,0
C00878,2,Emerging Digital Everyday,0.50553832246458,2.173123165750508,2026-06-30,34,Bay of Plenty,52,3040,0.84,0.299,4037,1827,2221,55,0.832,0.031,0.487,0.284,0.013,0.067,0.0,0.0,15539,0.579,4,23,2,0,1
C00879,3,High Spend Credit Active,0.5092145265091769,2.131197561850411,2026-06-30,44,Waikato,76,8188,0.628,0.176,9432,1773,6695,84,0.936,0.064,0.482,0.42,0.156,0.012,0.065,0.0,165306,0.54,3,17,2,0,0
C00880,2,Emerging Digital Everyday,0.6291072465792338,1.4764626904750184,2026-06-30,20,Bay of Plenty,2,3295,0.723,0.219,2151,563,2451,64,0.857,0.0,0.486,0.453,0.022,0.116,0.045,0.041,0,0.316,3,27,3,0,0
C00881,5,Low Digital Engagement and Cash-Oriented,0.5482318753165538,2.357451895259549,2026-06-30,62,Other,90,3393,0.464,0.281,12156,5714,1705,18,0.298,0.382,0.48,0.253,0.024,0.036,0.182,0.074,31709,0.008,18,0,1,1,0
C00882,4,High Spend and Frequent Overdraft,0.6972292190854551,1.1511734155107323,2026-06-30,35,Other,79,6261,0.682,0.285,8277,611,6565,103,0.938,0.051,0.447,0.495,0.139,0.0,0.103,0.04,52743,0.691,2,26,4,2,0
C00883,5,Low Digital Engagement and Cash-Oriented,0.5134786492470792,2.6143148041288744,2026-06-30,54,Wellington,140,4320,0.345,0.321,15064,6974,2298,5,0.295,0.414,0.529,0.199,0.025,0.015,0.109,0.028,34056,0.217,17,3,2,0,0
C00884,3,High Spend Credit Active,0.6566996830095341,1.327971538853972,2026-06-30,37,Waikato,79,7025,0.679,0.22,16084,2491,5918,69,0.792,0.057,0.402,0.486,0.092,0.056,0.103,0.071,68572,0.559,2,31,3,0,0
C00885,2,Emerging Digital Everyday,0.5460671080454917,1.927441806173422,2026-06-30,18,Canterbury,5,3319,0.862,0.291,4657,2062,3145,82,0.861,0.044,0.436,0.37,0.038,0.097,0.071,0.077,5010,0.407,3,27,3,1,0
C00886,2,Emerging Digital Everyday,0.6902000554853757,1.1812050721364673,2026-06-30,32,Wellington,27,2997,0.744,0.244,2537,436,2326,70,0.94,0.09,0.387,0.388,0.05,0.07,0.066,0.076,6052,0.34,3,15,2,0,0
C00887,4,High Spend and Frequent Overdraft,0.5107762991351694,2.1444741296696037,2026-06-30,40,Auckland,127,8612,0.537,0.255,16336,3471,7581,100,0.9,0.102,0.471,0.487,0.108,0.05,0.073,0.035,0,0.431,2,18,5,4,1
C00888,2,Emerging Digital Everyday,0.568294816074898,1.8003339772230311,2026-06-30,28,Canterbury,1,3465,0.734,0.201,2604,1070,2319,56,0.783,0.0,0.431,0.431,0.066,0.096,0.0,0.064,9405,0.413,3,23,2,1,0
C00889,2,Emerging Digital Everyday,0.5505088107884873,1.9016335039306902,2026-06-30,25,Bay of Plenty,14,2576,0.842,0.316,2859,1283,1831,72,0.873,0.061,0.509,0.292,0.029,0.113,0.004,0.029,0,0.342,4,29,1,0,0
C00890,1,Affluent Investors,0.546562386145816,1.906506555208811,2026-06-30,47,Canterbury,131,16889,0.514,0.29,100240,80700,6530,46,0.878,0.013,0.488,0.334,0.105,0.069,0.11,0.219,173049,0.058,5,13,6,0,0
C00891,3,High Spend Credit Active,0.4763261183650246,2.3420375415521084,2026-06-30,38,Other,87,8036,0.538,0.129,6650,691,6085,94,0.829,0.135,0.406,0.522,0.135,0.029,0.12,0.031,57075,0.742,1,27,5,1,1
C00892,6,Stable Salary Builders,0.5583776302799632,1.7112835063151914,2026-06-30,26,Auckland,69,6643,0.914,0.197,12920,4517,4066,54,0.86,0.086,0.462,0.331,0.079,0.089,0.009,0.067,157335,0.387,3,20,5,0,0
C00893,2,Emerging Digital Everyday,0.5632978666732822,1.8284700785439358,2026-06-30,18,Auckland,1,4275,0.626,0.285,2963,502,3116,84,0.809,0.0,0.489,0.299,0.008,0.11,0.024,0.042,3690,0.37,2,26,1,0,1
C00894,6,Stable Salary Builders,0.6458827082660439,1.283749007560607,2026-06-30,44,Waikato,74,7029,0.835,0.157,14889,7612,3741,48,0.864,0.009,0.511,0.259,0.058,0.077,0.021,0.082,0,0.234,2,21,3,0,0
C00895,2,Emerging Digital Everyday,0.530002738471465,2.0225683606074436,2026-06-30,27,Waikato,8,3872,0.629,0.331,2724,911,2635,66,0.96,0.037,0.424,0.265,0.011,0.091,0.05,0.063,3876,0.482,4,28,2,0,0
C00896,4,High Spend and Frequent Overdraft,0.6155318288415904,1.548987079383563,2026-06-30,28,Waikato,66,8200,0.773,0.223,5255,443,8648,110,0.902,0.052,0.339,0.471,0.146,0.051,0.071,0.025,52112,0.759,2,23,5,4,0
C00897,2,Emerging Digital Everyday,0.5410271546197201,1.9569816847668629,2026-06-30,23,Canterbury,23,2310,0.675,0.281,2673,616,2249,74,0.901,0.095,0.443,0.304,0.067,0.072,0.034,0.041,5119,0.438,5,21,3,1,0
C00898,2,Emerging Digital Everyday,0.6251131573879141,1.4967531386658817,2026-06-30,29,Other,9,3451,0.801,0.219,2446,606,2848,66,0.943,0.03,0.508,0.383,0.038,0.053,0.054,0.067,12132,0.397,3,14,2,1,0
C00899,1,Affluent Investors,0.6267989608420792,1.4742182689795196,2026-06-30,56,Wellington,187,14663,0.541,0.22,174413,142844,5337,52,0.773,0.027,0.467,0.33,0.087,0.045,0.137,0.252,305233,0.23,5,17,5,0,0
C00900,6,Stable Salary Builders,0.6159477575099519,1.4231132076704096,2026-06-30,48,Auckland,72,5641,0.817,0.152,14375,8254,4078,63,0.751,0.163,0.542,0.276,0.028,0.085,0.069,0.032,175265,0.126,5,16,4,0,0
C00901,2,Emerging Digital Everyday,0.5856016919940633,1.7047619792359876,2026-06-30,18,Waikato,6,3982,0.791,0.229,3942,916,2937,79,0.898,0.037,0.489,0.414,0.015,0.096,0.029,0.0,8638,0.353,2,29,1,1,0
C00902,6,Stable Salary Builders,0.4945091464102051,2.0680061421570315,2026-06-30,38,Canterbury,71,5805,0.886,0.088,22377,7363,4230,63,0.866,0.044,0.429,0.353,0.062,0.063,0.098,0.096,63775,0.363,4,15,5,1,0
C00903,3,High Spend Credit Active,0.6452459250546916,1.3835350556846278,2026-06-30,44,Other,90,9654,0.724,0.196,9026,1918,9142,84,0.884,0.066,0.497,0.397,0.097,0.037,0.06,0.059,80951,0.483,1,25,4,0,0
C00904,6,Stable Salary Builders,0.5932311894766545,1.5334690773874895,2026-06-30,40,Other,95,6116,0.988,0.16,18329,12101,3145,64,0.836,0.127,0.498,0.26,0.058,0.033,0.102,0.106,119367,0.42,3,20,5,0,0
C00905,5,Low Digital Engagement and Cash-Oriented,0.5891238463030164,2.075297919326267,2026-06-30,55,Waikato,78,4181,0.578,0.277,10976,4180,2384,28,0.383,0.378,0.527,0.172,0.026,0.019,0.077,0.033,14500,0.156,19,0,1,0,0
C00906,6,Stable Salary Builders,0.5681477829185543,1.6603429787801227,2026-06-30,37,Bay of Plenty,91,5378,1.0,0.137,15178,6807,3244,53,0.752,0.056,0.53,0.283,0.066,0.055,0.073,0.111,115190,0.251,3,16,2,0,0
C00907,1,Affluent Investors,0.38462707279525277,3.0154118948628934,2026-06-30,60,Bay of Plenty,94,8795,0.565,0.162,177255,120166,1583,55,0.668,0.055,0.459,0.261,0.132,0.04,0.164,0.28,0,0.374,5,13,7,0,0
C00908,6,Stable Salary Builders,0.5414028474641546,1.801945424747791,2026-06-30,33,Bay of Plenty,91,7825,0.934,0.091,9217,4629,3266,62,0.662,0.168,0.552,0.308,0.09,0.06,0.075,0.118,199988,0.158,3,26,4,0,0
C00909,1,Affluent Investors,0.5748943406582562,1.7470137873061276,2026-06-30,48,Other,106,14428,0.539,0.162,82641,59812,6181,49,0.739,0.101,0.499,0.398,0.12,0.041,0.076,0.365,497127,0.192,6,20,5,0,0
C00910,3,High Spend Credit Active,0.6489891084362635,1.3652686741368592,2026-06-30,38,Wellington,54,5890,0.653,0.205,13944,4192,5556,79,0.826,0.098,0.437,0.464,0.095,0.044,0.063,0.05,55939,0.625,3,26,3,0,0
C00911,5,Low Digital Engagement and Cash-Oriented,0.3826398614461434,3.767882874074563,2026-06-30,63,Canterbury,108,4254,0.272,0.292,15535,5781,2556,4,0.226,0.391,0.549,0.15,0.004,0.044,0.05,0.115,44363,0.069,19,13,2,1,0
C00912,6,Stable Salary Builders,0.6358934125355972,1.3295235150484126,2026-06-30,33,Auckland,64,7640,0.827,0.104,13556,8370,4962,59,0.873,0.047,0.404,0.317,0.039,0.08,0.069,0.013,112143,0.272,3,16,4,0,0
C00913,2,Emerging Digital Everyday,0.6481027608691625,1.3816935279064082,2026-06-30,18,Bay of Plenty,6,4003,0.785,0.219,5351,2295,2652,76,0.926,0.023,0.401,0.374,0.07,0.083,0.026,0.01,5898,0.261,3,25,2,0,0
C00914,2,Emerging Digital Everyday,0.624642611826183,1.4991520976717976,2026-06-30,27,Auckland,46,4187,0.664,0.206,4078,1364,3294,69,0.993,0.099,0.485,0.37,0.032,0.064,0.0,0.089,9953,0.264,4,21,1,0,0
C00915,5,Low Digital Engagement and Cash-Oriented,0.5884937049199824,2.0794954220289896,2026-06-30,56,Auckland,116,4411,0.293,0.254,9017,3623,2480,32,0.223,0.411,0.579,0.166,0.017,0.0,0.076,0.049,27154,0.326,22,6,3,0,0
C00916,6,Stable Salary Builders,0.49252745281724536,2.079798374453022,2026-06-30,28,Auckland,117,7223,0.895,0.177,15340,8094,2659,61,0.871,0.079,0.507,0.256,0.043,0.092,0.043,0.029,97404,0.092,4,25,4,1,0
C00917,2,Emerging Digital Everyday,0.5263317251517899,2.0447111604578794,2026-06-30,20,Canterbury,30,2489,0.725,0.217,4620,1989,1878,89,0.795,0.026,0.44,0.342,0.047,0.098,0.03,0.107,1585,0.358,5,29,3,1,0
C00918,2,Emerging Digital Everyday,0.4425765879875462,2.596865258948026,2026-06-30,31,Canterbury,33,3470,0.828,0.277,1691,780,2588,70,0.849,0.052,0.506,0.397,0.062,0.107,0.022,0.066,8134,0.53,2,22,2,2,0
C00919,2,Emerging Digital Everyday,0.4761979190140647,2.3636020703932106,2026-06-30,22,Bay of Plenty,10,4149,0.743,0.264,6911,2216,4004,74,0.889,0.0,0.448,0.467,0.074,0.096,0.052,0.0,0,0.188,2,29,2,1,0
C00920,5,Low Digital Engagement and Cash-Oriented,0.6191858538999648,1.8800948867527583,2026-06-30,52,Waikato,81,4175,0.399,0.313,9253,3277,1744,26,0.343,0.406,0.598,0.134,0.026,0.006,0.174,0.078,44932,0.087,17,11,2,0,0
C00921,2,Emerging Digital Everyday,0.5914565195252066,1.6730687843143732,2026-06-30,28,Wellington,62,3865,0.829,0.322,2991,646,3345,59,0.949,0.108,0.446,0.34,0.048,0.074,0.006,0.0,13164,0.288,3,25,2,0,0
C00922,2,Emerging Digital Everyday,0.5967210724056765,1.6448375899718926,2026-06-30,32,Bay of Plenty,31,2825,0.738,0.288,3069,1312,2264,61,0.958,0.031,0.518,0.344,0.033,0.082,0.07,0.055,0,0.106,2,21,2,0,0
C00923,4,High Spend and Frequent Overdraft,0.5861977620624409,1.7048516403104192,2026-06-30,44,Wellington,93,11690,0.502,0.225,4127,469,9025,103,0.902,0.085,0.467,0.477,0.161,0.043,0.105,0.013,106927,0.705,2,25,3,2,0
C00924,1,Affluent Investors,0.4381948393371561,2.6039146415086516,2026-06-30,53,Other,161,31204,0.595,0.214,64358,36103,11577,46,0.908,0.155,0.523,0.347,0.153,0.058,0.126,0.239,309047,0.0,3,14,6,0,0
C00925,2,Emerging Digital Everyday,0.6788270178155132,1.2341373650213754,2026-06-30,30,Bay of Plenty,47,3179,0.658,0.243,4269,1494,2155,93,0.926,0.059,0.456,0.329,0.038,0.088,0.008,0.016,9265,0.43,4,30,2,0,0
C00926,2,Emerging Digital Everyday,0.45248862591123395,2.52630302767083,2026-06-30,38,Auckland,22,2808,0.618,0.392,3311,1042,2111,69,0.956,0.036,0.466,0.368,0.009,0.07,0.069,0.049,4262,0.341,2,27,2,1,0
C00927,3,High Spend Credit Active,0.5677717024003113,1.7874640749467599,2026-06-30,33,Auckland,117,11200,0.605,0.228,8601,2005,10464,72,0.836,0.014,0.405,0.416,0.084,0.048,0.014,0.064,82108,0.553,2,30,5,0,0
C00928,6,Stable Salary Builders,0.5333274360994101,1.8460786366227877,2026-06-30,39,Waikato,81,4735,0.856,0.093,17175,9469,2419,44,0.78,0.057,0.537,0.25,0.032,0.097,0.086,0.05,112120,0.235,4,5,4,0,0
C00929,5,Low Digital Engagement and Cash-Oriented,0.5362477739415697,2.444139890047244,2026-06-30,47,Wellington,143,3886,0.456,0.334,5595,2462,1466,13,0.253,0.387,0.496,0.144,0.026,0.036,0.118,0.061,37894,0.113,16,0,2,1,0
C00930,6,Stable Salary Builders,0.6401829067237019,1.3097800550696423,2026-06-30,43,Waikato,67,6655,0.833,0.151,22446,10290,3583,78,0.876,0.138,0.542,0.252,0.072,0.092,0.019,0.074,0,0.301,6,24,4,0,0
C00931,6,Stable Salary Builders,0.6657177793998215,1.1949194503541494,2026-06-30,38,Canterbury,124,4822,0.877,0.127,18256,7534,3035,77,0.888,0.11,0.434,0.338,0.032,0.081,0.084,0.095,198093,0.204,3,22,4,0,0
C00932,1,Affluent Investors,0.605792019850158,1.5818004741894085,2026-06-30,46,Auckland,126,17792,0.658,0.215,64658,39313,5108,32,0.867,0.019,0.475,0.261,0.144,0.023,0.134,0.274,186552,0.062,4,12,6,0,0
C00933,4,High Spend and Frequent Overdraft,0.6873236694061259,1.1968477281625496,2026-06-30,33,Bay of Plenty,60,8535,0.759,0.276,12083,638,8942,111,0.872,0.057,0.425,0.477,0.127,0.065,0.105,0.028,55966,0.814,1,27,4,3,0
C00934,1,Affluent Investors,0.6567924593353247,1.3267040309959284,2026-06-30,57,Waikato,150,21611,0.681,0.145,178213,137714,6081,53,0.748,0.068,0.519,0.357,0.136,0.03,0.125,0.255,186753,0.158,6,12,6,0,0
C00935,5,Low Digital Engagement and Cash-Oriented,0.6288629924929435,1.8192700023228288,2026-06-30,47,Auckland,119,4517,0.436,0.307,11469,5465,2107,41,0.255,0.347,0.472,0.279,0.022,0.023,0.091,0.065,0,0.194,21,5,2,0,0
C00936,3,High Spend Credit Active,0.6265695215048869,1.4762871524577823,2026-06-30,34,Other,104,8222,0.795,0.14,10481,1791,6779,96,0.913,0.025,0.466,0.425,0.117,0.044,0.069,0.0,128793,0.601,2,33,4,0,0
C00937,6,Stable Salary Builders,0.5768031274180425,1.6159414464445698,2026-06-30,32,Waikato,86,5758,0.974,0.13,15637,8757,3298,66,0.723,0.097,0.51,0.27,0.021,0.113,0.0,0.0,156384,0.178,5,16,3,0,0
C00938,5,Low Digital Engagement and Cash-Oriented,0.5389071574876659,2.4247369285082465,2026-06-30,55,Waikato,129,3971,0.475,0.348,16873,8175,1906,40,0.322,0.279,0.553,0.164,0.007,0.028,0.092,0.039,13677,0.066,32,0,3,0,0
C00939,3,High Spend Credit Active,0.48960081075087086,2.25523530861881,2026-06-30,43,Canterbury,69,6619,0.725,0.286,15284,3941,7120,103,0.909,0.112,0.418,0.414,0.158,0.011,0.053,0.0,79566,0.551,1,32,4,1,0
C00940,4,High Spend and Frequent Overdraft,0.5505557464749044,1.9050838359662345,2026-06-30,32,Wellington,39,5587,0.709,0.252,4717,1218,5288,99,0.956,0.038,0.404,0.477,0.146,0.043,0.095,0.034,104505,0.468,2,35,4,2,0
C00941,5,Low Digital Engagement and Cash-Oriented,0.5897447156986071,2.071166568102491,2026-06-30,63,Canterbury,146,4629,0.32,0.342,5784,2505,3093,18,0.3,0.43,0.499,0.208,0.027,0.011,0.117,0.0,0,0.176,48,6,1,0,0
C00942,5,Low Digital Engagement and Cash-Oriented,0.4892729813672933,2.803708395950759,2026-06-30,54,Waikato,162,3459,0.443,0.287,7684,3294,2151,58,0.075,0.441,0.509,0.107,0.04,0.051,0.103,0.056,0,0.173,24,0,2,0,0
C00943,6,Stable Salary Builders,0.4775034311596167,2.17077452638697,2026-06-30,48,Bay of Plenty,86,3800,0.974,0.071,12702,6265,1784,41,0.857,0.005,0.464,0.323,0.045,0.103,0.052,0.119,176502,0.169,4,20,4,0,0
C00944,1,Affluent Investors,0.5284831603412733,2.0126635144165164,2026-06-30,49,Bay of Plenty,170,18609,0.46,0.268,171976,132468,6528,64,0.696,0.074,0.491,0.251,0.134,0.04,0.11,0.199,0,0.095,9,21,6,0,0
C00945,6,Stable Salary Builders,0.6065549795449561,1.4682410901386218,2026-06-30,30,Canterbury,92,6084,0.967,0.151,20336,7330,4340,63,0.773,0.08,0.481,0.298,0.03,0.078,0.101,0.123,0,0.245,3,29,3,0,0
C00946,5,Low Digital Engagement and Cash-Oriented,0.6650987221006383,1.5995415185901425,2026-06-30,55,Wellington,111,4062,0.374,0.294,13701,4850,1867,26,0.251,0.404,0.562,0.197,0.035,0.034,0.125,0.025,0,0.157,26,8,1,0,1
C00947,6,Stable Salary Builders,0.5168368467587181,1.9383159886902088,2026-06-30,27,Wellington,114,8065,0.804,0.047,9273,5040,4911,66,0.763,0.117,0.496,0.281,0.038,0.067,0.058,0.0,90187,0.123,2,12,4,0,0
C00948,3,High Spend Credit Active,0.49009673495226236,2.2520382788432367,2026-06-30,28,Other,97,15094,0.659,0.222,9836,2605,13127,95,0.829,0.024,0.456,0.405,0.089,0.012,0.11,0.025,38954,0.659,1,25,4,1,0
C00949,6,Stable Salary Builders,0.4774063525231442,2.171371635253128,2026-06-30,28,Canterbury,84,6432,1.0,0.202,12744,5879,2979,50,0.806,0.052,0.526,0.192,0.074,0.059,0.028,0.058,263764,0.314,3,6,3,0,0
C00950,6,Stable Salary Builders,0.4750479037336942,2.1859153519067815,2026-06-30,40,Canterbury,66,7639,0.911,0.05,20052,8612,4444,43,0.889,0.05,0.546,0.242,0.039,0.043,0.081,0.059,336965,0.325,4,21,3,1,1
C00951,5,Low Digital Engagement and Cash-Oriented,0.5724865874752043,2.1876570004524845,2026-06-30,54,Other,150,4497,0.229,0.307,9593,3213,2332,16,0.298,0.352,0.456,0.182,0.031,0.0,0.073,0.085,30873,0.122,23,6,1,1,0
C00952,6,Stable Salary Builders,0.43813361316548977,2.4234715319723037,2026-06-30,43,Auckland,40,6334,0.654,0.075,7889,4708,4385,58,0.847,0.159,0.382,0.295,0.076,0.076,0.049,0.028,75847,0.43,3,13,6,0,0
C00953,2,Emerging Digital Everyday,0.54612343673811,1.9271131986257868,2026-06-30,28,Canterbury,54,2136,0.676,0.32,2114,877,1915,86,0.768,0.025,0.408,0.346,0.063,0.058,0.04,0.014,3782,0.258,4,23,2,0,0
C00954,5,Low Digital Engagement and Cash-Oriented,0.511491343657549,2.6295241752820657,2026-06-30,54,Bay of Plenty,171,4510,0.254,0.36,5009,1952,2620,24,0.231,0.44,0.612,0.08,0.05,0.039,0.082,0.053,0,0.005,30,11,2,0,0
C00955,6,Stable Salary Builders,0.4733121425808579,2.1966653749143004,2026-06-30,42,Other,83,5710,0.803,0.037,12871,5156,3094,66,0.766,0.183,0.536,0.212,0.0,0.063,0.045,0.08,202681,0.441,4,16,5,0,0
C00956,3,High Spend Credit Active,0.6041291995466375,1.5914596627770135,2026-06-30,37,Wellington,39,9274,0.735,0.183,13108,2665,6804,59,1.0,0.119,0.46,0.411,0.096,0.01,0.073,0.068,39496,0.464,2,24,4,0,0
C00957,4,High Spend and Frequent Overdraft,0.6284490517454285,1.4826942373107053,2026-06-30,29,Other,70,6848,0.528,0.223,14282,2936,7074,95,1.0,0.039,0.512,0.479,0.135,0.019,0.094,0.0,64727,0.739,1,34,4,2,0
C00958,4,High Spend and Frequent Overdraft,0.589843833182093,1.6850591963151922,2026-06-30,29,Waikato,114,10675,0.629,0.261,3557,569,10987,90,0.86,0.153,0.32,0.527,0.137,0.027,0.073,0.054,84002,0.707,1,31,3,2,0
C00959,6,Stable Salary Builders,0.5489342373978491,1.7613746360389801,2026-06-30,38,Canterbury,53,7719,0.736,0.097,7097,3291,4442,67,0.901,0.127,0.529,0.238,0.093,0.057,0.03,0.065,256883,0.198,3,14,4,0,0
C00960,1,Affluent Investors,0.6955103256312944,1.1459405304326034,2026-06-30,53,Other,183,16936,0.584,0.199,144186,108917,7696,59,0.727,0.085,0.451,0.333,0.141,0.041,0.032,0.283,208895,0.154,5,14,5,0,0
C00961,3,High Spend Credit Active,0.6545045057429058,1.3385451427183808,2026-06-30,34,Other,63,8691,0.632,0.21,6572,1468,6322,85,0.784,0.034,0.445,0.451,0.097,0.044,0.089,0.0,183644,0.773,2,24,4,0,0
